"fbgn","symbol","chrom","start","stop","y","sig.tally","sig.expression.tally","sig.genotype.effect.tally","sig.interaction.effect.tally","dge.genotype.q","dge.interaction.q","illumina.genotype.pq","illumina.interaction.pq","dgrc.genotype.q","dgrc.interaction.q","min.deletion.q","min.deletion.interaction.q","binding.p","binding.interaction.p","max.bcshort.freq","inconsistent.expression.effects"
"FBgn0058005","CG40005","2L",22841770,22843208,0.6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.109,0.059,0.75,NA
"FBgn0000384","cta","2L",22874534,22885080,0.7,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.082,0.093,0.772727272727273,NA
"FBgn0086683","Spf45","2L",22959606,22961179,0.9,1,1,1,0,0.00101756535540297,NA,NA,NA,NA,NA,NA,NA,0.5,0.957,0.617391304347826,0
"FBgn0262115","CG17683","2R",18442,20468,0.8,1,1,1,0,0.000203120682972132,NA,NA,NA,NA,NA,NA,NA,0.198,0.496,NA,0
"FBgn0262117","IntS3","2R",123268,130444,0.1,1,1,1,0,0.0399223501108863,NA,NA,NA,NA,NA,NA,NA,0.995,1,0.652173913043478,0
"FBgn0050260","tRNA:CR30260","2R",397503,397573,0.3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.063,0.155,0.743119266055046,NA
"FBgn0046692","Stlk","2R",434181,452786,0.6,1,0,0,0,0.105176538197474,NA,NA,NA,NA,NA,NA,NA,0.415,0.612,0.801724137931034,NA
"FBgn0032997","CG17486","2R",506534,508338,0.8,1,0,0,0,0.066280045463943,NA,NA,NA,NA,NA,NA,NA,0.627,0.589,0.81578947368421,NA
"FBgn0039994","CG17082","2R",631836,645548,0.4,1,0,0,0,0.194993052468506,NA,NA,NA,NA,NA,NA,NA,0.148,0.222,0.762295081967213,NA
"FBgn0262970","CR43281","2R",668032,671151,0.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.767,0.927,0.833333333333333,NA
"FBgn0033000","CG14464","2R",716725,717440,0.8,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.297,0.403,0.75,NA
"FBgn0040849","Ir41a","2R",837172,909460,0.9,1,0,0,0,0.835884850809433,NA,NA,NA,0.583346695082332,0.753279940670531,NA,NA,0.237,0.147,0.757575757575758,NA
"FBgn0033005","CG3107","2R",978092,982595,0.3,1,1,1,0,0.00012075393436916,NA,NA,NA,0.421807001735575,0.534048386508724,NA,NA,0.523,0.462,0.654135338345865,0
"FBgn0026238","gus","2R",1004495,1015816,0.4,1,0,0,0,0.162693473404748,NA,NA,NA,NA,NA,NA,NA,0.057,0.166,0.769911504424779,NA
"FBgn0084008","CR41443","2R",1141450,1142800,0.8,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.379,0.908,0.789473684210526,NA
"FBgn0033017","CG10465","2R",1227207,1228496,0.2,1,0,0,0,0.088978033545329,NA,NA,NA,0.062979221952373,0.753279940670531,NA,NA,0.214,0.744,0.732558139534884,NA
"FBgn0033019","CG10395","2R",1237998,1239477,0.3,1,1,1,0,0.00545565409228405,NA,NA,NA,0.346115664391894,0.735419701401678,NA,NA,0.174,0.202,0.649289099526066,0
"FBgn0261429","CR42646","2R",1250758,1254863,0.7,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.558,0.836,0.808510638297872,NA
"FBgn0050440","CG30440","2R",1355819,1383341,0.9,1,0,0,0,0.0555080135279232,NA,0.187712749039121,0.312767755150598,0.186395454709579,0.253023078285409,NA,NA,0.63,0.74,0.705685618729097,NA
"FBgn0050438","CG30438","2R",1384164,1437048,0.1,1,0,0,0,0.102373114495024,NA,NA,NA,NA,NA,NA,NA,0.252,0.201,0.928571428571429,NA
"FBgn0033027","TpnC4","2R",1390942,1395371,0.2,1,0,0,0,NA,NA,NA,NA,0.279258201942123,0.507320409746139,NA,NA,0.601,0.49,0.702602230483271,NA
"FBgn0039969","Fis1","2R",1491092,1492333,0.3,1,0,0,0,NA,NA,NA,NA,0.638156541102118,0.24393109573394,NA,NA,0.883,0.836,0.714285714285714,NA
"FBgn0039970","CG17508","2R",1496129,1499091,0.4,1,0,0,0,0.102373114495024,NA,NA,NA,0.262928881863435,0.538027404530712,NA,NA,0.726,0.489,0.707692307692308,NA
"FBgn0033031","CG8245","2R",1555898,1557491,0.8,1,0,0,0,NA,NA,NA,NA,0.142149827069698,0.693614831610191,NA,NA,0.239,0.669,0.747663551401869,NA
"FBgn0033033","scaf","2R",1564254,1579200,0.1,1,0,0,0,0.253852689040538,NA,NA,NA,0.343531039613421,0.306225096792905,NA,NA,0.454,0.453,0.708571428571429,NA
"FBgn0000099","ap","2R",1593707,1614335,0.4,1,0,0,0,0.120069532840775,1,0.12420432574428,0.134611229957485,0.538498855609581,0.151524575712571,NA,NA,0.527,0.57,0.816666666666667,NA
"FBgn0033038","CG7791","2R",1645560,1647896,0.7,1,1,1,0,0.000253927767464582,NA,NA,NA,0.562245043559988,0.0740377840443671,NA,NA,0.57,0.78,0.67741935483871,0
"FBgn0033039","gp210","2R",1648373,1660077,0.8,1,1,1,0,5.1807009695846e-05,NA,NA,NA,0.130609367226851,0.597001028577299,NA,NA,0.356,0.307,0.68503937007874,0
"FBgn0033041","Or42a","2R",1678946,1680472,0.2,1,0,0,0,1,NA,NA,NA,0.418930912180588,0.686924579220048,NA,NA,0.276,0.333,0.781094527363184,NA
"FBgn0033042","Tsp42A","2R",1682918,1683853,0.3,1,0,0,0,NA,NA,NA,NA,0.512049565038995,0.60301422172232,NA,NA,0.206,0.349,0.80891719745223,NA
"FBgn0033043","Or42b","2R",1684700,1686017,0.4,1,0,0,0,0.835884850809433,NA,NA,NA,0.362104266361356,0.18617779655598,NA,NA,0.244,0.335,0.827586206896552,NA
"FBgn0085414","dpr12","2R",1692219,1747693,0.5,1,0,0,0,0.835884850809433,NA,NA,NA,NA,NA,NA,NA,0.275,0.307,0.751322751322751,NA
"FBgn0033047","CG7882","2R",1845360,1847322,0.7,1,0,1,0,1,NA,NA,NA,0.296712920105575,0.672703413578222,2.14291378570809e-08,0.150048165377779,0.534,0.635,0.663366336633663,NA
"FBgn0033048","CG7881","2R",1848503,1854341,0.8,1,0,1,0,1,NA,NA,NA,0.149523552172283,0.747715296622347,2.14291378570809e-08,0.150048165377779,0.78,0.911,0.662650602409639,NA
"FBgn0002774","mle","2R",1862243,1868277,0.1,1,0,1,0,0.056428328303464,NA,0.249810335558853,0.590227336788074,0.466515650858948,0.5102363075509,2.14291378570809e-08,0.150048165377779,0.443,0.563,0.631578947368421,NA
"FBgn0033049","CG14471","2R",1885303,1888932,0.3,1,0,1,0,0.835884850809433,NA,NA,NA,0.573647700151416,0.251339469590495,2.14291378570809e-08,0.150048165377779,0.281,0.501,0.7,NA
"FBgn0033054","CG14591","2R",1924063,1928087,0.8,1,0,1,0,0.102373114495024,NA,NA,NA,0.581337239810362,0.599390291321863,2.14291378570809e-08,0.150048165377779,0.648,0.562,0.692307692307692,NA
"FBgn0085240","CG34211","2R",1934675,1935243,0.1,1,0,1,0,NA,NA,NA,NA,NA,NA,2.14291378570809e-08,0.150048165377779,0.805,0.985,0.66,NA
"FBgn0085241","CG34212","2R",1937412,1937791,0.2,1,0,1,0,1,NA,NA,NA,NA,NA,2.14291378570809e-08,0.150048165377779,0.808,0.855,0.66,NA
"FBgn0033058","CCHa2r","2R",1938477,1956185,0.3,1,0,1,0,0.102373114495024,NA,NA,NA,0.618154334552149,0.557123044163629,2.14291378570809e-08,0.150048165377779,0.655,0.753,0.7,NA
"FBgn0033056","CG7856","2R",1944862,1947063,0.4,1,0,1,0,NA,NA,NA,NA,0.218775574541067,0.697797002025467,2.14291378570809e-08,0.150048165377779,0.9,0.895,0.688524590163934,NA
"FBgn0016032","lbm","2R",2937301,2939470,0.3,1,0,0,0,0.133744595812537,NA,NA,NA,0.532225152217578,0.560484088367645,0.143687921483122,0.0955726287729745,0.194,0.273,0.752442996742671,NA
"FBgn0033135","Tsp42En","2R",2940279,2941548,0.4,1,0,0,0,NA,NA,NA,NA,0.294593219505894,0.501867230845902,0.143687921483122,0.0955726287729745,0.402,0.288,0.756024096385542,NA
"FBgn0033136","Tsp42Eo","2R",2942218,2944087,0.5,1,0,0,0,1,NA,NA,NA,0.548002027623521,0.262077180566162,0.143687921483122,0.0955726287729745,0.347,0.24,0.769230769230769,NA
"FBgn0033137","Tsp42Ep","2R",2943902,2945040,0.6,1,0,0,0,0.573216705281624,NA,NA,NA,0.20227530089881,0.693124111475522,0.143687921483122,0.0955726287729745,0.373,0.287,0.769230769230769,NA
"FBgn0027558","pgant3","2R",2945156,2949224,0.7,1,0,0,0,0.0655630167189445,0.918244964891368,NA,NA,0.287042690146026,0.731201035267153,0.143687921483122,0.0955726287729745,0.758,0.627,0.797169811320755,NA
"FBgn0033138","Tsp42Eq","2R",2949612,2951071,0.8,1,0,0,0,0.346121296375423,NA,NA,NA,0.578866511471632,0.553380178152111,0.143687921483122,0.0955726287729745,0.401,0.247,0.797169811320755,NA
"FBgn0033139","Tsp42Er","2R",2951921,2953618,0.9,1,0,0,0,NA,NA,NA,NA,0.54212973424294,0.656340568697888,0.143687921483122,0.0955726287729745,0.306,0.278,0.783393501805054,NA
"FBgn0050298","tRNA:CR30298","2R",2957475,2957548,0.2,1,0,0,0,NA,NA,NA,NA,NA,NA,0.143687921483122,0.0955726287729745,0.366,0.19,0.794037940379404,NA
"FBgn0050299","tRNA:CR30299","2R",2958265,2958338,0.3,1,0,0,0,NA,NA,NA,NA,NA,NA,0.143687921483122,0.0955726287729745,0.235,0.133,0.788659793814433,NA
"FBgn0033141","CG12831","2R",2960550,2961621,0.4,1,0,0,0,1,NA,NA,NA,0.310289919271851,0.608458464048837,0.143687921483122,0.0955726287729745,0.896,0.801,0.77906976744186,NA
"FBgn0033142","CG12835","2R",2994447,2995433,0.6,1,0,0,0,NA,NA,NA,NA,0.303873936742817,0.363601642039686,0.143687921483122,0.0955726287729745,0.492,0.466,0.777777777777778,NA
"FBgn0015038","Cyp9b1","2R",3015343,3017312,0.7,1,0,0,0,1,NA,NA,NA,0.543780461966681,0.477413423763948,0.143687921483122,0.0955726287729745,0.132,0.271,0.77319587628866,NA
"FBgn0015039","Cyp9b2","2R",3017782,3019640,0.8,1,0,0,0,1,NA,NA,NA,0.636278270580514,0.615922049612773,0.143687921483122,0.0955726287729745,0.972,0.997,0.804347826086957,NA
"FBgn0033145","CG12828","2R",3036793,3037142,0.1,1,0,0,0,0.0758498795891742,NA,NA,NA,NA,NA,0.143687921483122,0.0955726287729745,0.83,0.851,0.842105263157895,NA
"FBgn0024293","Spn43Ab","2R",3039170,3041188,0.3,1,0,0,0,1,NA,NA,NA,0.5127202865999,0.494393518384834,0.143687921483122,0.0955726287729745,0.573,0.63,0.842105263157895,NA
"FBgn0044011","Spn43Ad","2R",3041242,3042927,0.4,1,0,0,0,0.835884850809433,NA,NA,NA,NA,NA,0.143687921483122,0.0955726287729745,0.46,0.578,0.777777777777778,NA
"FBgn0002930","nec","2R",3043981,3045733,0.5,1,0,0,0,0.977116792135692,NA,NA,NA,0.396000668687532,0.743407617791157,0.143687921483122,0.0955726287729745,0.518,0.573,0.777777777777778,NA
"FBgn0033149","CG11060","2R",3063391,3065793,0.6,1,0,0,0,NA,NA,NA,NA,0.443731177893269,0.748296832394098,0.143687921483122,0.0955726287729745,0.385,0.448,0.768421052631579,NA
"FBgn0053140","CG33140","2R",3065895,3068165,0.7,1,0,0,0,1,NA,NA,NA,NA,NA,0.143687921483122,0.0955726287729745,0.43,0.714,0.776978417266187,NA
"FBgn0050385","CG30385","2R",3068831,3070542,0.8,1,0,0,0,NA,NA,NA,NA,NA,NA,0.143687921483122,0.0955726287729745,0.774,0.672,0.770642201834862,NA
"FBgn0050384","CG30384","2R",3070502,3072808,0.9,1,0,0,0,1,NA,NA,NA,0.630027046292398,0.694896009042775,0.143687921483122,0.0955726287729745,0.813,0.644,0.822429906542056,NA
"FBgn0026389","Or43a","2R",3120344,3122418,0.1,1,0,0,0,NA,NA,NA,NA,0.431377450369509,0.704452457714168,0.285329462958032,0.142424602187505,0.622,0.458,0.789473684210526,NA
"FBgn0033153","Gadd45","2R",3136668,3138160,0.3,1,0,0,0,0.383264653901823,NA,NA,NA,0.638335205110237,0.549610750490302,0.285329462958032,0.142424602187505,0.568,0.493,0.764331210191083,NA
"FBgn0033154","CG1850","2R",3146372,3148756,0.4,1,0,0,0,NA,NA,NA,NA,0.469253507613764,0.422883931744711,0.285329462958032,0.142424602187505,0.212,0.42,0.913333333333333,NA
"FBgn0003174","pwn","2R",3182813,3187907,0.7,1,0,0,0,0.0654934587075406,NA,NA,NA,0.138481839791703,0.206566079685,0.285329462958032,0.142424602187505,0.046,0.054,0.678571428571429,NA
"FBgn0033158","CG12164","2R",3198913,3200855,0.8,1,0,0,0,0.102373114495024,NA,NA,NA,0.432381204494947,0.507320409746139,0.285329462958032,0.142424602187505,0.112,0.123,0.778947368421053,NA
"FBgn0000352","cos","2R",3269669,3274617,0.1,1,0,0,0,0.102373114495024,NA,0.270798226843213,0.113488814430434,0.430400913068896,0.439023563294844,0.207645894292514,0.08866638391528,0.579,0.781,0.801948051948052,NA
"FBgn0041243","Gr43a","2R",3278374,3280666,0.3,1,0,0,0,1,NA,NA,NA,0.608851106499868,0.538767061366964,0.207645894292514,0.08866638391528,0.754,0.747,0.77037037037037,NA
"FBgn0033164","CG11112","2R",3288292,3288991,0.6,1,0,0,0,NA,NA,NA,NA,0.482247468933855,0.737071149407562,0.207645894292514,0.08866638391528,0.116,0.103,0.741071428571429,NA
"FBgn0033165","CG11113","2R",3289373,3289870,0.7,1,0,0,0,NA,NA,NA,NA,0.382507672730359,0.738379452308486,0.207645894292514,0.08866638391528,0.136,0.129,0.741071428571429,NA
"FBgn0262583","CG43123","2R",3290285,3291572,0.8,1,0,0,0,1,NA,NA,NA,NA,NA,0.207645894292514,0.08866638391528,0.353,0.312,0.731843575418994,NA
"FBgn0262948","CG43267","2R",3291563,3291860,0.9,1,0,0,0,NA,NA,NA,NA,NA,NA,0.207645894292514,0.08866638391528,0.25,0.223,0.731843575418994,NA
"FBgn0263529","mir-4977","2R",3294238,3294342,0.1,1,0,0,0,NA,NA,NA,NA,NA,NA,0.207645894292514,0.08866638391528,0.416,0.383,0.754152823920266,NA
"FBgn0033167","CG1701","2R",3296398,3296865,0.2,1,0,0,0,NA,NA,NA,NA,0.296712920105575,0.65821825757862,0.207645894292514,0.08866638391528,0.704,0.735,0.771929824561403,NA
"FBgn0033168","CG11145","2R",3315409,3316098,0.4,1,0,0,0,0.841324328220631,NA,NA,NA,0.436448966287403,0.668223291519898,0.207645894292514,0.08866638391528,0.326,0.31,0.726415094339623,NA
"FBgn0033169","CG11123","2R",3328198,3330390,0.5,1,1,1,0,2.07445796220471e-06,0.232315313567101,NA,NA,0.198430918372872,0.752920332578709,0.207645894292514,0.08866638391528,0.473,0.507,0.619047619047619,0
"FBgn0050503","CG30503","2R",3331329,3333266,0.8,1,1,1,0,0.000787714002388227,NA,NA,NA,0.517190087389677,0.714601872368927,0.207645894292514,0.08866638391528,0.343,0.274,0.666666666666667,0
"FBgn0033174","CG11125","2R",3334984,3336915,0.1,1,1,1,0,0.0015894476467073,NA,NA,NA,0.296712920105575,0.584479273749772,0.207645894292514,0.08866638391528,0.299,0.443,0.698412698412698,0
"FBgn0033177","CG11141","2R",3347936,3350900,0.3,1,1,1,0,0.0093550066200187,1,NA,NA,0.374781478950726,0.735075887269957,0.207645894292514,0.08866638391528,0.553,0.687,0.666666666666667,0
"FBgn0259745","wech","2R",3369381,3377368,0.7,1,0,0,0,1,NA,NA,NA,NA,NA,0.207645894292514,0.08866638391528,0.509,0.464,0.794117647058823,NA
"FBgn0263240","Coop","2R",3378341,3380084,0.8,1,0,0,0,0.102373114495024,NA,NA,NA,NA,NA,0.207645894292514,0.08866638391528,0.618,0.463,0.833333333333333,NA
"FBgn0033190","CG2137","2R",3423424,3425802,0.2,1,0,1,0,0.573216705281624,NA,NA,NA,0.414552472005408,0.730834384802509,0.0018372576963368,0.0840803610869185,0.651,0.633,0.6875,NA
"FBgn0033191","CG1598","2R",3425737,3427201,0.3,1,0,1,0,0.101208781868084,NA,NA,NA,0.437307104451846,0.292133694361227,0.0018372576963368,0.0840803610869185,0.615,0.655,0.6875,NA
"FBgn0004132","boca","2R",3453375,3454240,0.6,1,0,1,0,0.0854688330121466,NA,0.383605613372527,0.0697154163541817,0.0843583707676598,0.627185768661439,0.0018372576963368,0.0840803610869185,0.197,0.49,NA,NA
"FBgn0263046","CG43341","2R",3520346,3521386,0.4,1,0,0,0,0.599160186447268,NA,NA,NA,NA,NA,0.116163625795455,0.0840803610869185,0.475,0.595,0.786516853932584,NA
"FBgn0050491","CG30491","2R",3542633,3544275,0.7,1,0,0,0,0.242871419435729,NA,NA,NA,0.304850688614907,0.327233851069211,0.116163625795455,0.0840803610869185,0.964,0.979,0.824324324324324,NA
"FBgn0050495","CG30495","2R",3544701,3546269,0.8,1,0,0,0,0.573216705281624,NA,NA,NA,0.212680021789602,0.298283510174007,0.116163625795455,0.0840803610869185,0.359,0.387,0.824324324324324,NA
"FBgn0033202","Gr43b","2R",3546761,3548123,0.9,1,0,0,0,1,NA,NA,NA,0.557892308475848,0.593652424982028,0.116163625795455,0.0840803610869185,0.094,0.207,0.824324324324324,NA
"FBgn0033203","CG2070","2R",3549487,3550764,0.1,1,0,0,0,1,NA,NA,NA,0.522640927861241,0.0902886733278763,0.116163625795455,0.0840803610869185,0.094,0.105,0.824324324324324,NA
"FBgn0033204","CG2065","2R",3551292,3552774,0.2,1,0,0,0,0.253852689040538,NA,NA,NA,0.487270165512565,0.659614715934643,0.116163625795455,0.0840803610869185,0.307,0.231,0.804123711340206,NA
"FBgn0033226","CG1882","2R",3700011,3702250,0.3,1,1,1,0,0.00267327579080373,NA,NA,NA,0.300434394993033,0.541304087564934,0.207645894292514,0.08866638391528,0.36,0.47,NA,0
"FBgn0029093","cathD","2R",3709615,3711073,0.4,1,1,1,0,4.16029601791855e-10,NA,NA,NA,0.17782059933974,0.304814491479872,0.207645894292514,0.08866638391528,0.795,0.888,NA,0
"FBgn0050383","CG30383","2R",3711448,3712646,0.5,1,1,1,0,2.84378528583693e-07,NA,NA,NA,NA,NA,0.207645894292514,0.08866638391528,0.855,0.917,NA,0
"FBgn0003082","phr","2R",3712997,3714824,0.6,1,1,1,0,0.0026686175228575,0.271191641449785,NA,NA,0.568871683389494,0.345807591003153,0.207645894292514,0.08866638391528,0.256,0.482,NA,0
"FBgn0040780","CG12821","2R",3719704,3723579,0.2,1,0,0,0,0.383264653901823,NA,NA,NA,0.539974232654494,0.613225343480631,0.207645894292514,0.08866638391528,0.239,0.388,0.835051546391753,NA
"FBgn0085390","Dgk","2R",3723747,3773487,0.3,1,0,0,0,1,NA,NA,NA,NA,NA,0.207645894292514,0.08866638391528,0.174,0.131,0.884615384615385,NA
"FBgn0050377","CG30377","2R",3777580,3802537,0.4,1,0,0,0,0.302323170904955,NA,NA,NA,0.532302046542534,0.457840495183919,0.207645894292514,0.08866638391528,0.797,0.663,0.827956989247312,NA
"FBgn0033233","Kdm4A","2R",3810280,3812488,0.8,1,0,0,0,1,NA,NA,NA,0.255961325859924,0.594192211554106,0.311210328115717,0.345685240591338,0.486,0.764,0.833333333333333,NA
"FBgn0033234","CG8791","2R",3814182,3817427,0.9,1,0,0,0,0.253852689040538,NA,NA,NA,0.21598343870146,0.519802298832355,0.311210328115717,0.345685240591338,0.577,0.77,0.8,NA
"FBgn0026722","drosha","2R",3819931,3824360,0.3,1,1,1,0,0.0420235879751615,0.181041247723342,NA,NA,0.415952509810391,0.673310492590395,0.311210328115717,0.345685240591338,0.953,0.994,0.666666666666667,0
"FBgn0033235","CG8728","2R",3824362,3826674,0.4,1,1,1,0,0.0130388479255548,NA,NA,NA,0.425798555164665,0.581140972299973,0.311210328115717,0.345685240591338,0.869,0.843,0.666666666666667,0
"FBgn0085460","CG34431","2R",3832343,3834487,0.9,1,0,0,0,0.835884850809433,NA,NA,NA,NA,NA,0.311210328115717,0.345685240591338,0.691,0.926,0.871794871794872,NA
"FBgn0033238","CG11165","2R",3837344,3837970,0.1,1,0,0,0,NA,NA,NA,NA,0.194443575408136,0.422429951739429,0.311210328115717,0.345685240591338,0.666,0.996,0.770491803278688,NA
"FBgn0050378","CG30378","2R",3837844,3838997,0.2,1,0,0,0,NA,NA,NA,NA,NA,NA,0.311210328115717,0.345685240591338,0.669,0.868,0.770491803278688,NA
"FBgn0033240","CG2906","2R",3843655,3845762,0.3,1,0,0,0,0.102373114495024,NA,NA,NA,0.357813527350776,0.565366439222861,0.311210328115717,0.345685240591338,0.28,0.493,0.770491803278688,NA
"FBgn0026361","Sep5","2R",3847638,3849427,0.5,1,0,0,0,0.0732857761591206,NA,NA,NA,0.482437601382209,0.371282145086026,0.311210328115717,0.345685240591338,0.605,0.819,0.75,NA
"FBgn0033312","CG8642","2R",4499399,4501416,0.1,1,0,0,0,NA,NA,NA,NA,0.399707324529324,0.5660883117893,0.0940804099908471,0.273440866490076,0.06,0.008,0.68944099378882,NA
"FBgn0033316","CG14749","2R",4515382,4517691,0.5,1,1,1,0,0.024110349488572,NA,NA,NA,0.339381116876635,0.662870358166288,0.0940804099908471,0.273440866490076,0.961,0.97,0.666666666666667,0
"FBgn0033317","CG8635","2R",4517699,4519467,0.6,1,1,1,0,0.00584870203697927,NA,NA,NA,0.0850683621043608,0.666805533712948,0.0940804099908471,0.273440866490076,0.233,0.263,0.666666666666667,0
"FBgn0261267","CG42615","2R",4624875,4625295,0.2,1,0,1,0,NA,NA,NA,NA,NA,NA,0.00240207171304549,0.0781376379348244,0.405,0.474,0.646408839779006,NA
"FBgn0021825","Dmn","2R",4779345,4780844,0.8,1,0,1,0,0.192644220092203,NA,NA,NA,0.0972410553791318,0.354366200598502,0.00240207171304549,0.0781376379348244,0.447,0.565,NA,NA
"FBgn0033344","CG8252","2R",4796935,4797854,0.7,1,0,1,0,1,NA,NA,NA,0.490315559607078,0.725398573076846,0.00240207171304549,0.0781376379348244,0.806,0.592,0.679012345679012,NA
"FBgn0003074","Pgi","2R",4798407,4801631,0.8,1,0,1,0,0.0599228359767502,NA,NA,NA,0.231665840386191,0.704906263132833,0.00240207171304549,0.0781376379348244,0.851,0.685,0.679012345679012,NA
"FBgn0033348","CG8247","2R",4807775,4810256,0.3,1,0,1,0,0.066280045463943,NA,NA,NA,0.480207851543432,0.360723327122714,0.00240207171304549,0.0781376379348244,0.336,0.203,0.608695652173913,NA
"FBgn0033349","CG8243","2R",4810293,4812851,0.4,1,0,1,0,0.608760389431253,NA,NA,NA,0.550786877669653,0.46030750461998,0.00240207171304549,0.0781376379348244,0.395,0.305,NA,NA
"FBgn0033350","CG8237","2R",4813194,4814395,0.5,1,0,1,0,0.15531564894414,NA,NA,NA,0.602213382656411,0.415794803544051,0.00240207171304549,0.0781376379348244,0.36,0.457,NA,NA
"FBgn0033352","CG8232","2R",4815679,4820608,0.7,1,0,1,0,0.162693473404748,NA,NA,NA,0.347651297058996,0.663535158940888,0.00240207171304549,0.0781376379348244,0.611,0.489,NA,NA
"FBgn0033355","CG13748","2R",4827920,4828641,0.1,1,0,1,0,NA,NA,NA,NA,0.186123428501851,0.69947022953863,0.00240207171304549,0.0781376379348244,0.522,0.467,0.607142857142857,NA
"FBgn0085379","CG34350","2R",4881047,4894092,0.9,1,0,1,0,0.253502192206826,NA,NA,NA,NA,NA,0.00240207171304549,0.0781376379348244,0.314,0.222,0.679790026246719,NA
"FBgn0033363","CG13744","2R",4902011,4904184,0.2,1,0,1,0,NA,NA,NA,NA,0.45881399409085,0.560059266917672,0.00240207171304549,0.0781376379348244,0.504,0.769,0.646153846153846,NA
"FBgn0033364","CG13747","2R",4905360,4906539,0.3,1,0,1,0,NA,NA,NA,NA,0.640047783562254,0.653780695935146,0.00240207171304549,0.0781376379348244,0.778,0.911,0.646153846153846,NA
"FBgn0033369","CG8197","2R",4948068,4949429,0.8,1,0,1,0,1,NA,NA,NA,0.580616857066082,0.526454659423609,0.00240207171304549,0.0781376379348244,0.425,0.336,0.651757188498403,NA
"FBgn0025709","CG8083","2R",4966232,4969879,0.1,1,0,1,0,0.978337730839075,NA,NA,NA,0.412739877986323,0.753538356541523,0.00240207171304549,0.0781376379348244,0.268,0.373,0.666666666666667,NA
"FBgn0033371","CG11778","2R",4969942,4973222,0.2,1,0,1,0,0.573216705281624,NA,NA,NA,0.45881399409085,0.43615288744176,0.00240207171304549,0.0781376379348244,0.257,0.539,0.681372549019608,NA
"FBgn0033372","CG13742","2R",4972098,4975062,0.3,1,0,1,0,0.102373114495024,NA,NA,NA,0.416610385016176,0.718371191481805,0.00240207171304549,0.0781376379348244,0.268,0.381,0.662921348314607,NA
"FBgn0082942","snoRNA:Me28S-A982b","2R",4984011,4984087,0.3,1,0,1,0,NA,NA,NA,NA,NA,NA,0.00240207171304549,0.0781376379348244,0.127,0.167,0.628571428571429,NA
"FBgn0082927","snoRNA:Me28S-G3255b","2R",4984268,4984349,0.4,1,0,1,0,NA,NA,NA,NA,NA,NA,0.00240207171304549,0.0781376379348244,0.089,0.127,0.628571428571429,NA
"FBgn0033375","CG8078","2R",4984436,4985972,0.5,1,0,1,0,0.0806863491211279,NA,NA,NA,0.635005220829827,0.727988756022072,0.00240207171304549,0.0781376379348244,0.135,0.174,0.628571428571429,NA
"FBgn0086603","snoRNA:Or-CD2","2R",4984535,4984674,0.6,1,0,1,0,NA,NA,NA,NA,NA,NA,0.00240207171304549,0.0781376379348244,0.079,0.133,0.628571428571429,NA
