gene,llr.sam,llr.ore,llr.diff,gc,size,empirical.p,empirical.p.sam,empirical.p.ore,empirical.q.sam,empirical.q.ore,empirical.q
FBgn0034527,2.34094,2.81135,0.47041,0.449951280007,22578,0.012,0.007,0.004,0.988123359580053,0.926707692307692,0.976046296296296
FBgn0030752,0.0299882,0.00273983,0.02724837,0.472190846248,22133,0.176,0.322,0.66,0.997872806401797,0.998845986788526,0.998516850418328
FBgn0003410,0.0608062,0.0426452,0.018161,0.442930738409,26205,0.237,0.231,0.283,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0031451,0.00311104,0.00391095,0.00079991,0.472737388724,21568,0.601,0.643,0.588,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0031413,0.00413536,0.00528479,0.00114943,0.42624026599,68574,0.635,0.623,0.572,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0030749,0.0670689,0.0393985,0.0276704,0.461529223379,24980,0.204,0.248,0.331,0.997764360138926,0.997168459245821,0.998516850418328
FBgn0016984,1.61421e-06,0.0671635,0.06716188579,0.450785905691,25003,0.136,0.986,0.257,0.999612146075728,0.995700153767299,0.998516850418328
FBgn0039589,0.00222288,0.00234664,0.00012376,0.465530422269,22237,0.891,0.697,0.698,0.999263237104939,0.998845986788526,0.999306912442396
FBgn0039594,0.229206,0.112241,0.116965,0.426498127341,40584,0.069,0.116,0.179,0.99421969265794,0.995700153767299,0.998516850418328
FBgn0030744,0.00202829,0.00285446,0.00082617,0.436152136976,22953,0.648,0.692,0.633,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0034553,0.00407268,0.00018433,0.00388835,0.453105802048,21975,0.463,0.623,0.905,0.998558072487644,0.999491150442478,0.998516850418328
FBgn0032084,0.000624607,0.000472214,0.000152393,0.39021046391,26988,0.885,0.865,0.884,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0032096,0.000592228,1.20612e-06,0.00059102188,0.392762330585,21471,0.729,0.881,0.988,0.999263237104939,0.999629513028334,0.998516850418328
FBgn0032211,0.000192531,0.0001338,5.8731e-05,0.380941425482,21733,0.936,0.931,0.936,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0033705,0.0199133,0.0379066,0.0179933,0.412534562212,21700,0.255,0.36,0.276,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033750,0.0507408,0.032324,0.0184168,0.434284409952,21905,0.257,0.291,0.33,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033727,0.175277,0.555164,0.379887,0.421321222904,21359,0.02,0.152,0.083,0.995301988178399,0.993931506849315,0.993993399339934
FBgn0033720,0.00126999,0.000884375,0.000385615,0.446714334355,23496,0.753,0.765,0.81,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0033712,0.045681,0.0671621,0.0214811,0.458268532919,21219,0.244,0.316,0.236,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0033703,0.594242,0.662495,0.0682529999999999,0.384218542721,20353,0.101,0.048,0.039,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0033680,0.00397418,0.00230882,0.00166536,0.400654443963,20781,0.495,0.577,0.688,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0033667,0.0690169,0.245998,0.1769811,0.433958948404,28452,0.044,0.233,0.106,0.995301988178399,0.993931506849315,0.998516850418328
FBgn0033661,0.00734823,0.0246864,0.01733817,0.451557093426,37570,0.277,0.506,0.402,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0033668,5.34172e-06,0.0125969,0.01259155828,0.419556649219,47953,0.36,0.969,0.406,0.999263237104939,0.997168459245821,0.998516850418328
FBgn0037239,6.89309e-05,6.13586e-05,7.5723e-06,0.402510423135,22546,0.987,0.947,0.946,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0037589,9.87944e-05,0.000117504,1.87096e-05,0.43321299639,20775,0.97,0.936,0.921,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0033650,1.89956,1.48328,0.41628,0.409844608679,21108,0.013,0.021,0.026,0.988123359580053,0.984784741144414,0.976046296296296
FBgn0037590,0.00282708,0.00307106,0.00024398,0.420187021287,21281,0.827,0.659,0.639,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0027334,0.00019877,6.50689e-05,0.0001337011,0.49937947494,20950,0.853,0.908,0.945,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0033640,0.000730113,0.000460326,0.000269787,0.394315567485,20864,0.836,0.864,0.884,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0053537,0.000184697,0.00104323,0.000858533,0.472375828227,20073,0.583,0.912,0.791,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0028421,0.000493238,0,0.000493238,0.466308838862,25897,0.729,0.838,1,0.999263237104939,1,0.998516850418328
FBgn0030060,0.120818,0.0930005,0.0278175,0.445822807651,22168,0.209,0.159,0.174,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0015371,0.000239882,0.000217059,2.2823e-05,0.427997415499,49526,0.968,0.921,0.911,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0002552,0.00397627,0.00220244,0.00177383,0.503332489665,23706,0.481,0.598,0.692,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0030344,0.00161815,0.00286487,0.00124672,0.458221580359,24235,0.596,0.762,0.683,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0045866,0.00710618,0.0104959,0.00338972,0.43231316726,21075,0.462,0.496,0.425,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0037382,0.10239,0.102024,0.000365999999999991,0.438298060354,22633,0.768,0.183,0.188,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0039887,0.000939275,0.00105596,0.000116685,0.367622815694,21231,0.898,0.82,0.832,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0039266,0.0073302,0.00837326,0.00104306,0.4097487653,23285,0.618,0.449,0.419,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0019929,0.000647864,0.000887593,0.000239729,0.430349624748,21852,0.848,0.848,0.815,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0037378,0.0036334,0.000645638,0.002987762,0.47585977263,21023,0.435,0.625,0.853,0.998558072487644,0.999132695756127,0.998516850418328
FBgn0001077,0.00168215,0.00140076,0.00028139,0.411066471877,21904,0.827,0.728,0.766,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0002413,0.00153545,0.000645156,0.000890294,0.436217628525,26026,0.637,0.743,0.823,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0015034,0.0261985,0.0384367,0.0122382,0.442539055486,22276,0.285,0.355,0.295,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0004372,0.000910996,0.00103709,0.000126094,0.413942479457,22392,0.903,0.803,0.807,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0030263,0.00317234,0.00366067,0.00048833,0.414590337586,21713,0.74,0.626,0.589,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0014469,0.032756,0.0386851,0.0059291,0.428647758137,22459,0.407,0.357,0.311,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0027498,0.00632323,0.00652304,0.00019981,0.423481123991,22171,0.87,0.547,0.541,0.998558072487644,0.997780642923219,0.999306912442396
FBgn0035264,0.0121277,0.00883033,0.00329737,0.468944350214,24762,0.43,0.384,0.407,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0011834,0.0500654,0.161843,0.1117776,0.400899607618,20898,0.081,0.24,0.139,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0033402,0.0203681,0.00281908,0.01754902,0.437835026802,24998,0.247,0.397,0.624,0.997872806401797,0.998811224489796,0.998516850418328
FBgn0037328,0.0370224,0.0302377,0.0067847,0.466929865304,21530,0.382,0.303,0.325,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0000711,0.024301,0.00765144,0.01664956,0.418783953693,42153,0.307,0.377,0.462,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0034153,0.0039738,0.00441139,0.00043759,0.412930237087,20541,0.765,0.577,0.558,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0026385,0.000430397,0.0510075,0.050577103,0.463290436071,21602,0.143,0.863,0.271,0.999263237104939,0.997168459245821,0.998516850418328
FBgn0033623,0.117482,0.114414,0.003068,0.434859414103,20379,0.447,0.181,0.181,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0033587,2.59017e-07,3.67728e-05,3.6513783e-05,0.447700587084,20440,0.956,0.996,0.953,0.999717656468706,0.999491150442478,0.999620426829268
FBgn0026386,0.124152,0.394323,0.270171,0.423771290667,21547,0.032,0.188,0.098,0.995301988178399,0.993931506849315,0.998516850418328
FBgn0033594,0.00132062,0.000125679,0.001194941,0.430550861778,20713,0.617,0.785,0.922,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0033588,0.0145265,0.00838533,0.00614117,0.450335669133,20407,0.414,0.43,0.47,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033579,0.0581344,0.106605,0.0484706,0.40967145618,23802,0.164,0.24,0.173,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0033578,0.334554,0.459144,0.12459,0.41400591437,23333,0.064,0.084,0.067,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0028903,0.00014554,0.000128256,1.7284e-05,0.40704034407,21391,0.977,0.92,0.937,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0032577,0.00226278,0.00186803,0.00039475,0.409044838071,20719,0.765,0.682,0.719,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0037013,0.0675109,0.092233,0.0247221,0.403634514011,21626,0.21,0.206,0.163,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0037014,0.0841642,0.0540192,0.030145,0.425546361129,23565,0.175,0.216,0.281,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0037016,0.00296858,0.0024467,0.00052188,0.396381530483,33937,0.733,0.665,0.707,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0040636,0.0532958,0.0430664,0.0102294,0.433943332218,20929,0.33,0.283,0.295,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0032582,0.328831,0.194267,0.134564,0.426282205057,20843,0.056,0.091,0.128,0.992682926829268,0.995700153767299,0.998516850418328
FBgn0030346,0.0129449,0.0282203,0.0152754,0.47371851576,21479,0.242,0.383,0.315,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0030495,0.00730259,0.0056087,0.00169389,0.414630695217,21202,0.532,0.458,0.496,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0032609,0.05119,0.221465,0.170275,0.423730548731,39072,0.055,0.297,0.133,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0022213,0.444314,0.645904,0.20159,0.422888260725,24056,0.04,0.083,0.061,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0036099,0.0907889,0.24042,0.1496311,0.407385100074,21584,0.074,0.201,0.115,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0040261,0.0765837,0.22612,0.1495363,0.426423101762,21678,0.051,0.223,0.112,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032614,0.0303109,0.0191624,0.0111485,0.368833509659,25521,0.304,0.341,0.385,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0035677,0.425479,0.378598,0.046881,0.440588622886,22765,0.107,0.065,0.068,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0035674,0.834576,0.720483,0.114093,0.429221644982,21751,0.072,0.031,0.036,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0035687,0.000109772,6.67307e-07,0.000109104693,0.410174216028,21525,0.901,0.927,0.996,0.999263237104939,0.999859091211496,0.999306912442396
FBgn0035685,0.00616617,0.00418967,0.0019765,0.416161324478,20778,0.504,0.502,0.547,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0035692,0.00322157,0.0325024,0.02928083,0.461695462313,21068,0.19,0.664,0.356,0.998773974595171,0.997168459245821,0.998516850418328
FBgn0039271,0.00446221,0.00600349,0.00154128,0.40782389098,20987,0.52,0.551,0.471,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0065070,0.778695,0.815672,0.0369769999999999,0.461017286903,20073,0.181,0.04,0.035,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0035374,0.000122919,0.000114601,8.31800000000001e-06,0.490134063444,21184,0.984,0.929,0.924,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0004878,0.00529447,0.00576127,0.0004668,0.445644141555,24358,0.728,0.545,0.518,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0039299,0.0113321,0.0322093,0.0208772,0.441548034317,21214,0.2,0.413,0.327,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039303,0.00563115,0.00442939,0.00120176,0.474466236913,21873,0.526,0.519,0.56,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0035375,0.000157456,0.000148229,9.227e-06,0.494776308029,23738,0.981,0.919,0.911,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0035383,0.00632855,0.00520163,0.00112692,0.403631036932,22528,0.532,0.439,0.47,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037364,1.5209e-05,1.85601e-06,1.335299e-05,0.438396657733,25372,0.966,0.956,0.985,0.999263237104939,0.999629513028334,0.999788439768263
FBgn0033292,0.0296777,0.0161337,0.013544,0.41832720431,23386,0.331,0.351,0.385,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0028947,0.00225356,0.00204098,0.00021258,0.403232012312,20792,0.761,0.691,0.698,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0030223,0.0472521,0.0502243,0.0029722,0.433643721173,22982,0.47,0.301,0.271,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0030217,0.0270735,0.0280268,0.000953300000000001,0.473581637072,23090,0.554,0.324,0.315,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039637,0.00365455,0.00243166,0.00122289,0.48552356442,24868,0.527,0.605,0.656,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0065046,0.849205,0.797783,0.051422,0.440025784698,20167,0.099,0.022,0.026,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0041186,1.05802e-05,0.00042403,0.0004134498,0.486352474499,21176,0.69,0.967,0.848,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0039308,0.0439242,0.0119313,0.0319929,0.445563465879,23036,0.187,0.302,0.411,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033190,0.00260359,0.00178416,0.00081943,0.437751362946,22378,0.633,0.651,0.703,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0039644,0.00306903,0.00428515,0.00121612,0.475732856558,26847,0.528,0.654,0.565,0.998773974595171,0.997780642923219,0.998516850418328
FBgn0033187,0.0400167,0.0513749,0.0113582,0.455385541133,23266,0.335,0.337,0.293,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039645,0.000126135,0.000915896,0.000789761,0.459339012463,25356,0.668,0.933,0.826,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0014427,0.781128,0.715307,0.065821,0.450558213716,21318,0.138,0.046,0.058,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0030251,2.52439,1.76797,0.75642,0.417290368843,22313,0.008,0.023,0.034,0.988123359580053,0.984784741144414,0.975043165467626
FBgn0065087,0.0486869,0.0605503,0.0118634,0.498105494067,20058,0.235,0.265,0.215,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0020653,2.96607,2.5676,0.39847,0.459205634905,25555,0.009,0.002,0.003,0.926707692307692,0.926707692307692,0.975043165467626
FBgn0003965,0.965098,0.590748,0.37435,0.432418699187,21648,0.013,0.027,0.048,0.992682926829268,0.984784741144414,0.976046296296296
FBgn0021995,0.0498632,0.0581511,0.00828789999999999,0.450008739731,22884,0.39,0.313,0.271,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0030252,2.83754,2.666,0.17154,0.448779524969,45597,0.07,0.004,0.006,0.926707692307692,0.980854406130268,0.998516850418328
FBgn0037360,1.07656,1.08229,0.00573000000000001,0.46057688247,23679,0.416,0.022,0.021,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0033273,0.112324,0.121584,0.00926,0.445086705202,22144,0.331,0.169,0.158,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0002773,0.000834227,0.000230949,0.000603278,0.452515900143,23113,0.701,0.806,0.895,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0259738,0.00035632,0.000483687,0.000127367,0.43278066806,20567,0.893,0.864,0.843,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0000071,0.00597971,0.00326686,0.00271285,0.431489324157,22668,0.489,0.544,0.621,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0035213,5.97472e-05,0.000943517,0.0008837698,0.453063714809,22946,0.64,0.936,0.794,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0020766,0.000449026,3.83901e-07,0.000448642099,0.451356993737,21555,0.734,0.863,0.992,0.999263237104939,0.999859091211496,0.998516850418328
FBgn0035928,0.00110963,0.00236501,0.00125538,0.419548733124,21628,0.603,0.776,0.679,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0040827,0.0541849,0.0497788,0.0044061,0.394277400582,20620,0.416,0.259,0.253,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0033781,0.0587599,0.0316478,0.0271121,0.48063583815,20760,0.156,0.223,0.316,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0033788,0.104608,0.163818,0.05921,0.407394794454,20555,0.152,0.185,0.144,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0033789,0.218899,0.28887,0.069971,0.414485251026,20476,0.108,0.105,0.094,0.994050955414013,0.993931506849315,0.998516850418328
FBgn0033792,6.86135e-06,0.00246272,0.00245585865,0.457099236641,29475,0.505,0.978,0.703,0.999513714866238,0.998845986788526,0.998516850418328
FBgn0033794,3.65503e-05,0.00836923,0.0083326797,0.454585076709,22944,0.363,0.954,0.465,0.999263237104939,0.997168459245821,0.998516850418328
FBgn0044046,0.00276744,0.000442753,0.002324687,0.378251036562,21224,0.48,0.681,0.891,0.998773974595171,0.999491150442478,0.998516850418328
FBgn0053736,0.00297138,0.0028695,0.00010188,0.401956358164,19935,0.872,0.638,0.626,0.998558072487644,0.998845986788526,0.999306912442396
FBgn0033886,0.0539076,0.00614052,0.04776708,0.449168038033,21876,0.176,0.298,0.55,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0033850,0.0623188,0.0068875,0.0554313,0.43204717463,21537,0.132,0.242,0.488,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0033863,0.402092,0.050453,0.351639,0.442676711722,22565,0.013,0.071,0.242,0.992682926829268,0.995700153767299,0.976046296296296
FBgn0033871,0.0308558,0.0290413,0.0018145,0.417403915881,20685,0.531,0.325,0.312,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0025616,0.0223228,0.0191441,0.0031787,0.485643518943,21802,0.412,0.367,0.359,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0025620,0.00425503,0.00483035,0.00057532,0.485251798561,22240,0.63,0.566,0.534,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0034425,0.0624628,0.0304362,0.0320266,0.45297743094,22553,0.196,0.267,0.377,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0026879,0.381892,0.325742,0.05615,0.478403365455,20443,0.099,0.071,0.081,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0031250,1.71853,1.67963,0.0388999999999999,0.362499439688,22309,0.139,0.014,0.016,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0029529,0.00237542,3.04874e-07,0.002375115126,0.476796955058,20493,0.466,0.711,0.994,0.999263237104939,0.999859091211496,0.998516850418328
FBgn0025633,0.00344418,0.00375656,0.00031238,0.456103072616,29649,0.821,0.677,0.65,0.998773974595171,0.998845986788526,0.998516850418328
