FBgn0261635,CG42718,3L,16313929,16314372
FBgn0027094,Aats-ala,2L,8378262,8381756
FBgn0036547,CG17032,3L,15951943,15953709
FBgn0037387,CG1213,3R,1666908,1672290
FBgn0262890,CG43245,3L,10765092,10766499
FBgn0262868,CG43223,2R,11297677,11351351
FBgn0262869,mun,3R,16204718,16310273
FBgn0262870,axo,3L,4629604,4681458
FBgn0262871,lute,3R,13205666,13215987
FBgn0039024,CG4721,3R,18589682,18591891
FBgn0053147,Hs3st-A,2R,14605634,14642026
FBgn0033388,CG8046,2R,5049542,5052455
FBgn0038324,CG5038,3R,11176949,11179648
FBgn0262020,CG42831,3L,10807919,10809184
FBgn0036605,CG13041,3L,16312054,16312621
FBgn0011577,dally,3L,8820607,8884292
FBgn0262788,CG43169,3L,8881245,8881733
FBgn0262792,CG43173,3L,17927108,17928672
FBgn0262793,CG43174,3L,17927132,17939214
FBgn0025388,CG12179,X,4525085,4530028
FBgn0040871,CG12479,X,14045612,14046039
FBgn0033507,CG12909,2R,6197629,6198648
FBgn0033063,CG14589,2R,2024808,2025925
FBgn0028426,JhI-1,2R,6194535,6197276
FBgn0036000,CG3434,3L,9452469,9453874
FBgn0035998,CG3437,3L,9449442,9450761
FBgn0036609,CG13039,3L,16319157,16319862
FBgn0053966,CG33966,3L,1234138,1235420
FBgn0053998,CG33998,2R,14625997,14626648
FBgn0039023,CG4723,3R,18587162,18589433
FBgn0010220,Dbp45A,2R,4975358,4977304
FBgn0013323,Ptth,2L,575711,576896
FBgn0001989,l(2)35Di,2L,15749601,15751054
FBgn0259215,Ir93a,3R,16677428,16685667
FBgn0033499,CG12914,2R,6135319,6136909
FBgn0031636,CG12194,2L,4839219,4841465
FBgn0030050,CG12111,X,8464285,8464968
FBgn0029701,CG12691,X,4160130,4160702
FBgn0001133,grau,2R,16897274,16899424
FBgn0035473,mge,3L,3907852,3909931
FBgn0262125,sec23,3R,1474787,1478351
FBgn0031756,CG13992,2L,5965391,5967752
FBgn0034387,Cyp12b2,2R,14642500,14644588
FBgn0038323,CG6196,3R,11176067,11176741
FBgn0062412,Ctr1B,3R,4143337,4144927
FBgn0019925,Surf4,3R,11169375,11171905
FBgn0037321,CG1172,3R,1219628,1223336
FBgn0085206,CG34177,2L,4433908,4435057
FBgn0025702,srpk79D,3L,22267109,22277435
FBgn0260446,GABA-B-R1,2L,15017154,15034704
FBgn0259789,vfl,X,19660978,19677682
FBgn0260453,CG17140,2L,10843014,10845664
FBgn0261387,CG17528,2R,704674,711821
FBgn0053013,CG33013,2R,8250877,8253889
FBgn0035388,CG2162,3L,3035198,3040469
FBgn0038814,CG15923,3R,16436973,16442619
FBgn0003129,Poxm,3R,4143895,4159514
FBgn0038505,CG17283,3R,13233604,13235199
FBgn0037661,Ada,3R,4890901,4892025
FBgn0037577,CG7443,3R,4150057,4150758
FBgn0263355,CG31688,2L,20426407,20444811
FBgn0259152,Clbn,3R,20953224,20956877
FBgn0034822,RpL37b,2R,18987580,18987982
FBgn0086768,Pcmt,3R,1378545,1380033
FBgn0031217,CG11377,2L,102382,104142
FBgn0036571,CG12272,3L,16115122,16119152
FBgn0262127,kibra,3R,10524252,10549978
FBgn0036695,Papst2,3L,17035902,17037565
FBgn0031492,CG3542,2L,3023235,3026439
FBgn0014029,Sep2,3R,16411851,16414085
FBgn0259140,CG42255,3L,11795185,11807855
FBgn0029812,Prosbeta2R1,X,5703036,5704191
FBgn0032453,CG6180,2L,12707661,12708680
FBgn0029702,CG15572,X,4162734,4165116
FBgn0015524,otp,2R,16771116,16790900
FBgn0036639,CG4229,3L,16549928,16551058
FBgn0033050,Pngl,2R,1901327,1907660
FBgn0033240,CG2906,2R,3843655,3845762
FBgn0261995,CG42813,3R,23053162,23054244
FBgn0259142,Snp,2R,17948458,17957262
FBgn0262960,CG43271,2L,17914508,17915023
FBgn0011694,PebII,2R,21061320,21061729
FBgn0262024,CG42835,3R,13246360,13246686
FBgn0261388,CG42629,X,12930022,12970156
FBgn0038925,Cchl,3R,17851697,17853198
FBgn0030283,CG15198,X,11142269,11142918
FBgn0263620,CR43629,3R,278660,280017
FBgn0085569,CG41242,2RHet,2157432,2157977
FBgn0033853,CG6145,2R,9424893,9435082
FBgn0031733,CG14006,2L,5727221,5728811
FBgn0037276,CG17387,3R,606842,610444
FBgn0050055,CR30055,2R,8476808,8478387
FBgn0259682,CG42351,2R,14644579,14648577
FBgn0038739,CG4686,3R,15690179,15692591
FBgn0261560,Thor,2L,3478434,3479612
FBgn0039846,CG11337,3R,27227282,27231174
FBgn0051231,CG31231,3R,14491083,14493455
FBgn0015828,TfIIEalpha,3L,11675126,11676905
FBgn0260454,CG17139,2L,10843014,10845664
FBgn0032431,CG5435,2L,12429827,12430892
FBgn0037675,HP1e,3R,5147492,5148083
FBgn0262579,Ect4,3L,8056974,8101936
FBgn0027598,cindr,3R,26634349,26652542
FBgn0038530,AttD,3R,13450990,13451808
FBgn0035772,Sh3beta,3L,7357900,7362357
FBgn0260456,CG4806,2R,20553681,20555853
FBgn0037638,CG8379,3R,4650132,4653001
FBgn0259969,Sfp65A,3L,6343376,6343929
FBgn0015663,Dot,2L,3619191,3621573
FBgn0260455,CG10332,2R,19488437,19489296
FBgn0051230,CG31230,3R,14497401,14497816
FBgn0035254,CG7974,3L,1665143,1666383
FBgn0036480,Cep135,3L,15109839,15121129
FBgn0260008,Ucrh,3LHet,606165,606827
FBgn0035255,RabX5,3L,1668901,1670084
FBgn0037358,elm,3R,1478555,1480613
FBgn0026372,RpL23A,3L,1667192,1668677
FBgn0039022,CG4725,3R,18584532,18586793
FBgn0030645,CG6308,X,15366197,15366892
FBgn0026433,Grip128,X,15362314,15366117
FBgn0040859,CR32658,X,11985297,11986305
FBgn0035209,msd1,3L,1331729,1332324
FBgn0263625,CR43634,3R,21620570,21620908
FBgn0263624,CR43633,3R,21619788,21620143
FBgn0031854,TTLL3A,2L,6736449,6740176
FBgn0037643,skap,3R,4764405,4768749
FBgn0035210,msd5,3L,1332300,1333152
FBgn0015575,alpha-Est7,3R,3345285,3349476
FBgn0031853,TTLL3B,2L,6732866,6736049
FBgn0037551,Gie,3R,3952336,3954568
FBgn0032321,YL-1,2L,10970438,10971870
FBgn0262842,CG43206,3L,16559850,16560400
FBgn0035470,CG14980,3L,3897444,3899156
FBgn0035444,CG12012,3L,3376757,3377687
FBgn0031936,CG13794,2L,7719847,7722823
FBgn0037671,VhaM8.9,3R,5086363,5088315
FBgn0261479,nero,3R,27572167,27573251
FBgn0042693,PP2A-B',3R,13993451,14005771
FBgn0259843,Su(Ste):CR42412,U,6404710,6406125
FBgn0027868,Nup107,2L,10733293,10736077
FBgn0263623,CR43632,3R,21618322,21619025
FBgn0261556,CG42674,3L,20142714,20190804
FBgn0259735,CG42389,2L,16545033,16662012
FBgn0026876,CG11403,X,1130906,1133925
FBgn0017579,RpL14,3L,8594102,8595492
FBgn0040993,CG17325,2L,18813010,18813941
FBgn0051005,qless,3R,27061751,27078326
FBgn0026061,Mipp1,3L,16556729,16566430
FBgn0035195,Sac1,3L,1247817,1250451
FBgn0016694,Pdp1,3L,7805387,7860472
FBgn0259202,CG42306,2R,14545920,14549053
FBgn0259203,CG42307,3L,7322231,7326571
FBgn0032322,CG16743,2L,10972580,10973339
FBgn0039425,CG5432,3R,22239810,22241914
FBgn0052450,CG32450,3L,22322878,22323757
FBgn0036560,CG5895,3L,16028587,16030327
FBgn0032870,CG2608,2L,20645826,20647381
FBgn0086675,fne,X,12811510,12843763
FBgn0259201,CG42305,2L,18813010,18813941
FBgn0260487,CG42534,3R,23166344,23198296
FBgn0035997,phol,3L,9446148,9449356
FBgn0050021,metro,2R,7113962,7120056
FBgn0016715,Reg-2,3L,605165,606569
FBgn0038519,Prx3,3R,13370950,13372231
FBgn0262961,CG43272,2R,13142746,13143242
FBgn0262690,CR43160,2R,16784499,16786134
FBgn0014141,cher,3R,12917255,12948404
FBgn0032452,CG15484,2L,12706799,12707590
FBgn0024250,brk,X,7201974,7205165
FBgn0039329,CG10669,3R,21157085,21161006
FBgn0037814,CG6325,3R,6228689,6233016
FBgn0033616,CG7745,2R,7195389,7197334
FBgn0016047,nompA,2R,7197953,7206180
FBgn0038845,CG10827,3R,16830882,16832709
FBgn0038571,CG7215,3R,13991164,13992967
FBgn0032770,CG13086,2L,19364394,19365397
FBgn0033085,CG15908,2R,2555655,2557581
FBgn0030339,Cyp28c1,X,11733641,11735414
FBgn0003388,shd,3L,14607558,14615305
FBgn0260793,2mit,3R,8951833,8981386
FBgn0262021,CG42832,3L,11603235,11603432
FBgn0002183,dre4,3L,1871574,1876336
FBgn0035146,CG13893,3L,599094,604001
FBgn0033500,CG12913,2R,6136762,6142479
FBgn0030492,CG15754,X,13422046,13423313
FBgn0040087,p115,X,7788070,7790819
FBgn0027786,Mtch,3L,184604,186314
FBgn0029176,Ef1gamma,3R,25045888,25047831
FBgn0033438,Mmp2,2R,5498644,5571356
FBgn0260458,PGRP-LD,3L,5773145,5777787
FBgn0005664,Cry,2L,11944141,11946756
FBgn0262952,mt:ND4,dmel_mitochondrion_genome,8204,9544
FBgn0025373,Fpps,2R,7193016,7195070
FBgn0259113,DNApol-alpha180,3R,17492275,17497472
FBgn0032422,atilla,2L,12175448,12177886
FBgn0058100,CR40100,2RHet,1142083,1142548
FBgn0086660,snoRNA:Psi28S-1837a,3L,5757358,5757494
FBgn0263622,CR43631,3R,21617364,21618106
FBgn0033911,VGAT,2R,10086505,10088226
FBgn0037122,CG14570,3L,21722775,21723549
FBgn0039067,wda,3R,19080792,19083806
FBgn0035578,CG13707,3L,4837791,4840108
FBgn0052185,edin,3L,17487980,17488400
FBgn0038570,Prx5,3R,13991164,13992967
FBgn0035113,pyx,3L,217932,223069
FBgn0039040,CG13833,3R,18859006,18861285
FBgn0040308,Jafrac2,3L,3042375,3044174
FBgn0262102,CG42855,2R,14574877,14576146
FBgn0032515,loqs,2L,13382648,13385671
FBgn0040666,CG12848,2R,20650089,20650605
FBgn0086659,snoRNA:Psi18S-176,2R,19727434,19727587
FBgn0029922,CG14431,X,6811593,6859825
FBgn0262594,CheA46a,2R,5636305,5636894
FBgn0262595,CheA56a,2R,14527699,14528307
FBgn0086664,snoRNA:Psi28S-2149,3R,26032505,26032648
FBgn0086665,snoRNA:Psi18S-1377a,3R,26033467,26033605
FBgn0051646,CG31646,2L,5626291,5658553
FBgn0033961,CG12859,2R,10644026,10644577
FBgn0032429,CG5446,2L,12426899,12427663
FBgn0086669,snoRNA:Psi18S-841a,2R,17214561,17214704
FBgn0024740,Lip2,2L,10702235,10706190
FBgn0086668,snoRNA:Psi28S-3436a,X,6636719,6636859
FBgn0086670,snoRNA:Psi28S-2622,3L,1488906,1489045
FBgn0086671,snoRNA:Psi28S-2876,X,17038864,17039003
FBgn0085479,CG34450,X,9223049,9224354
FBgn0037898,CG18643,3R,7255783,7256484
FBgn0000057,adp,2R,14039209,14041565
FBgn0003559,su(f),XHet,69195,80249
FBgn0022238,lolal,2R,14042350,14045697
FBgn0039335,Vps33B,3R,21299238,21301478
FBgn0031930,CG7025,2L,7691109,7692683
FBgn0261549,rdgA,X,8801101,8919841
FBgn0261552,ps,3R,5243664,5275190
FBgn0038197,foxo,3R,9882690,9913700
FBgn0259732,tal-3A,3R,9638838,9640370
FBgn0037900,CG5276,3R,7257460,7259265
FBgn0031520,CG8837,2L,3320255,3323141
FBgn0259733,tal-AA,3R,9638838,9640370
FBgn0014857,His3.3A,2L,5055058,5055995
FBgn0013981,His4r,3R,10451461,10452336
FBgn0260397,Su(var)3-3,3L,20219517,20223351
FBgn0259731,tal-2A,3R,9638838,9640370
FBgn0259730,tal-1A,3R,9638838,9640372
FBgn0042133,CG18810,2L,20649022,20650079
FBgn0032871,CG2611,2L,20650194,20650898
FBgn0003169,put,3R,10446052,10451421
FBgn0031872,ihog,2L,6945458,6948778
FBgn0040020,MED21,3LHet,600374,601422
FBgn0261547,Exn,3L,16963517,16987501
FBgn0033962,CG10153,2R,10644569,10645334
FBgn0038391,GATAe,3R,11834827,11844855
FBgn0030012,CG18262,X,8046981,8048566
FBgn0013347,TfIIA-S,3R,19716110,19716778
FBgn0040366,CG11398,X,1107553,1109221
FBgn0050100,CG30100,2R,12178958,12179774
FBgn0031491,alpha4GT1,2L,3021309,3023169
FBgn0085419,Rgk2,2R,14427090,14436472
FBgn0029817,CG15764,X,5763128,5764141
FBgn0043532,Obp56i,2R,15752222,15756219
FBgn0259108,futsch,X,1303102,1345400
FBgn0086673,CG13272,2L,16807318,16816072
FBgn0050022,CG30022,2R,7274663,7276282
FBgn0086895,pea,2R,10040661,10044611
FBgn0026401,Nipped-B,2R,579177,616515
FBgn0035445,CG12014,3L,3378268,3380083
FBgn0261707,CR42743,2L,11531966,11534547
FBgn0032259,CG6144,2L,10488745,10490461
FBgn0259970,Sfp70A4,3L,13289756,13289960
FBgn0030556,mRNA-cap,X,14134299,14136852
FBgn0026582,CG9418,2R,17033713,17035113
FBgn0030052,CG12065,X,8468337,8482561
FBgn0004910,Eip63F-1,3L,3909973,3935617
FBgn0022063,Pcf11,2R,10748661,10758575
FBgn0086676,spin,2R,12012488,12025743
FBgn0262534,CG43088,X,14596391,14597688
FBgn0259848,Su(Ste):CR42417,U,6870918,6871894
FBgn0035845,CG13675,3L,8153415,8157552
FBgn0259846,Su(Ste):CR42415,U,6756287,6757014
FBgn0259849,Su(Ste):CR42418,U,7083127,7084391
FBgn0259847,Su(Ste):CR42416,U,6868891,6869887
FBgn0039371,CG4960,3R,21612256,21613020
FBgn0029717,CG12684,X,4465024,4465962
FBgn0259972,Sfp77F,3L,20890142,20890498
FBgn0035657,CG10478,3L,6002546,6004121
FBgn0036498,CG13455,3L,15486842,15491155
FBgn0032754,CG10700,2L,19077276,19079028
FBgn0029729,CG12682,X,4720007,4720866
FBgn0046776,CR14033,2L,5242707,5244239
FBgn0033474,CG1407,2R,5915948,5920393
FBgn0259718,CG42372,2R,12178958,12179774
FBgn0263626,CR43635,3R,870927,871670
FBgn0036128,Elo68beta,3L,11093775,11095006
FBgn0086898,dgo,2R,6703531,6707378
FBgn0085407,Pvf3,2L,7099692,7156701
FBgn0086677,jeb,2R,7978127,8006377
FBgn0034990,CG11406,2R,20089614,20095726
FBgn0034110,Atg9,2R,12181903,12184737
FBgn0031728,Hsp60C,2L,5662849,5670838
FBgn0038474,mRpS11,3R,12898453,12899517
FBgn0038887,CG7907,3R,17229457,17232412
FBgn0034856,yellow-d2,2R,19268722,19270114
FBgn0032787,CG10195,2L,19482877,19484702
FBgn0039326,CG10562,3R,21146775,21148473
FBgn0039324,CG10553,3R,21142183,21143833
FBgn0034849,CG3500,2R,19243895,19245088
FBgn0053527,IFa,2R,20465089,20465657
FBgn0260460,mRpS34,3L,16341197,16341876
FBgn0032734,CG15169,2L,18991057,18992409
FBgn0039936,CG11148,4,876026,887652
FBgn0033033,scaf,2R,1564254,1579200
FBgn0003984,vn,3L,5806438,5838764
FBgn0259840,Su(Ste):CR42409,U,6163515,6164841
FBgn0032940,Mio,2L,21286078,21310032
FBgn0040017,CG17684,2RHet,609230,1005217
FBgn0052820,CG32820,X,21482824,21486039
FBgn0262823,CG43194,3R,14390214,14390895
FBgn0262814,CG43185,2L,5884932,5885457
FBgn0262819,CG43190,2R,7732019,7732421
FBgn0262820,CG43191,2R,7923426,7924670
FBgn0262821,CG43192,2R,9364847,9365584
FBgn0262822,CG43193,X,20735840,20736758
FBgn0034569,dgt3,2R,16879781,16881841
FBgn0039656,CG11951,3R,25061039,25064426
FBgn0261708,CR42745,3R,22061047,22078654
FBgn0261709,CR42746,2L,12543176,12544343
FBgn0029131,debcl,2R,2536160,2540347
FBgn0034109,CG7747,2R,12179769,12181631
FBgn0063499,GstE10,2R,14284143,14285031
FBgn0033498,CG12209,2R,6133576,6134977
FBgn0034950,Pask,2R,19876240,19879573
FBgn0035914,CG6282,3L,8597757,8610174
FBgn0036870,CG14095,3L,19457149,19457840
FBgn0086900,Cpr65Ax1,3L,6140631,6141084
FBgn0028689,Rpn6,2R,10637671,10640415
FBgn0036646,CR18217,3L,16593548,16595795
FBgn0028647,CG11902,3R,21161033,21165810
FBgn0030340,CG15740,X,11736695,11740132
FBgn0028855,CG15282,2L,14712665,14713266
FBgn0262103,CG42856,2R,14575637,14593310
FBgn0067628,CG33331,3R,10712198,10713461
FBgn0010905,Spn,3L,2505245,2554292
FBgn0027376,rha,3R,21165974,21170560
FBgn0033112,Spn42Db,2R,2766823,2768220
FBgn0038468,CG5225,3R,12854428,12856423
FBgn0050497,CG30497,2R,3625273,3670119
FBgn0030530,jub,X,13720363,13724347
FBgn0003165,pum,3R,4893300,5063417
FBgn0000100,RpLP0,3L,22069142,22070587
FBgn0259973,Sfp79B,3L,22073422,22073568
FBgn0034197,Cda9,2R,13016338,13017839
FBgn0259839,Su(Ste):CR42408,U,6161468,6162910
FBgn0052248,CG32248,3L,4471758,4472384
FBgn0035435,CG12077,3L,3318028,3319232
FBgn0085293,CG34264,3L,317084,317789
FBgn0039705,CG31033,3R,25653003,25660823
FBgn0029818,CG3033,X,5764874,5767397
FBgn0031929,CG18585,2L,7689376,7691057
FBgn0019957,ND42,3R,17853427,17855115
FBgn0038862,Ubpy,3R,16959984,16963936
FBgn0038198,Npc2b,3R,9915245,9918147
FBgn0045474,Gr77a,3L,20730669,20732530
FBgn0037772,Spn85F,3R,5823261,5826036
FBgn0038872,Nelf-A,3R,17049426,17055234
FBgn0020304,drongo,2L,833584,851096
FBgn0262545,CG43099,2L,2280534,2280818
FBgn0035453,CG10357,3L,3615382,3616682
FBgn0050271,CG30271,2R,18703979,18709279
FBgn0033574,Spn47C,2R,6827693,6829206
FBgn0034195,Spn53F,2R,13010398,13011742
FBgn0036969,Spn77Bb,3L,20314117,20315420
FBgn0038526,CG14327,3R,13439560,13440655
FBgn0038467,CG3590,3R,12844502,12846810
FBgn0053502,CG33502,X,21480384,21482531
FBgn0058441,CR40441,YHet,205196,205372
FBgn0031746,CG9029,2L,5886016,5886609
FBgn0262682,CR43152,X,12867858,12868648
FBgn0035550,CG11349,3L,4473068,4475095
FBgn0086356,tum,2R,9743655,9746222
FBgn0086913,Rab26,3L,21311874,21327290
FBgn0039000,CG6954,3R,18492483,18508401
FBgn0023458,Rbcn-3A,X,6135308,6149381
FBgn0086901,cv-c,3R,10217402,10307410
FBgn0086904,Nacalpha,2R,8647198,8648377
FBgn0034659,CG4021,2R,17660852,17662381
FBgn0086911,rg,X,4979866,5145183
FBgn0067629,CG33332,3R,10712202,10714868
FBgn0034971,CG3209,2R,19956433,19961075
FBgn0259151,CG42266,2L,16337986,16340368
FBgn0033979,Cyp6a19,2R,10765293,10767257
FBgn0031737,obst-E,2L,5762553,5766141
FBgn0038148,CG14377,3R,9223557,9224305
FBgn0259959,Sfp26Ac,2L,5884350,5884774
FBgn0029748,CG15464,X,5081005,5081534
FBgn0082598,akirin,3L,7362900,7366958
FBgn0259482,Mob3,2L,10265339,10266570
FBgn0263457,CR43480,XHet,69142,72427
FBgn0053506,CG33506,2R,10744952,10746138
FBgn0053057,CG33057,3L,8397655,8398372
FBgn0039852,nyo,3R,27368754,27391887
FBgn0038299,Spn88Eb,3R,11032418,11034484
FBgn0039795,Spn100A,3R,26516366,26518490
FBgn0051902,Spn28Da,2L,7887693,7889129
FBgn0052203,Spn75F,3L,19121550,19122765
FBgn0083986,CG34150,3R,20639984,20640652
FBgn0260464,CG9288,3R,9605303,9606517
FBgn0038009,CG17738,3R,8096612,8097022
FBgn0052304,obst-I,3L,2267870,2268530
FBgn0000479,dnc,X,3070475,3233360
FBgn0051156,CG31156,3R,18434392,18439374
FBgn0040553,CG14374,3R,9222416,9222855
FBgn0053121,Spn28Db,2L,7889371,7890530
FBgn0032793,CG10189,2L,19491647,19492927
FBgn0030518,CG11134,X,13632176,13633210
FBgn0030519,CG11151,X,13633777,13635134
FBgn0032032,CG17294,2L,8377051,8378206
FBgn0037703,JHDM2,3R,5341731,5346660
FBgn0039486,CG6074,3R,22928710,22931906
FBgn0259841,Su(Ste):CR42410,U,6274888,6276371
FBgn0263627,CR43636,X,12864509,12867246
FBgn0033055,tbce,2R,1930160,1932469
FBgn0030503,Tango2,X,13511023,13513240
FBgn0085442,NKAIN,2R,20769075,20776138
FBgn0261991,CG42809,2L,13457636,13458073
FBgn0014877,Roe1,2R,9441587,9443111
FBgn0010401,Os-C,3R,3804681,3805546
FBgn0031289,CG13950,2L,860309,861806
FBgn0029709,CHOp24,X,4434943,4436471
FBgn0262544,CG43098,3L,3659076,3659702
FBgn0051673,CG31673,2L,20829608,20831063
FBgn0027617,CG5808,3R,20640625,20642729
FBgn0003210,rb,X,4429668,4434669
FBgn0051665,wry,2L,1836630,1858550
FBgn0052241,CG32241,3L,4465226,4466630
FBgn0051700,CR31700,2L,22066517,22067170
FBgn0035065,CG3589,2R,20671095,20673065
FBgn0261016,clos,2R,5475458,5487237
FBgn0260466,Indy-2,3R,15868479,15874438
FBgn0050398,CG30398,2R,17605338,17606337
FBgn0015774,NetB,X,14581645,14643407
FBgn0262022,CG42833,3L,20193218,20193481
FBgn0033855,CG13333,2R,9443398,9444847
FBgn0030376,CG2750,X,12001233,12007390
FBgn0086917,spok,3RHet,2127184,2158789
FBgn0039945,CG17159,XHet,63778,71449
FBgn0039152,CG6129,3R,19939317,19953915
FBgn0034434,Rgk1,2R,15199898,15212994
FBgn0026361,Sep5,2R,3847638,3849427
FBgn0262816,CG43187,2R,12268063,12268657
FBgn0034433,endoB,2R,15194952,15198197
FBgn0004554,Edg91,3R,13436578,13437233
FBgn0036193,CG14135,3L,11684747,11685857
FBgn0031489,CG17224,2L,3016591,3018304
FBgn0033633,CG7759,2R,7293191,7295584
FBgn0086604,CG12484,2R,16311840,16366459
FBgn0027936,vih,3L,12497387,12498921
FBgn0050280,CG30280,2R,18001094,18002346
FBgn0038272,CG7265,3R,10718114,10719675
FBgn0260469,CR14578,2RHet,2909278,2910923
FBgn0033929,Tfb1,2R,10250548,10252978
FBgn0052529,CG32529,X,19760179,19800720
FBgn0025724,beta'Cop,2L,13378897,13382382
FBgn0053986,CG33986,3L,15517432,15518323
FBgn0040028,CG17450,X,21476995,21479947
FBgn0034520,lms,2R,16444364,16447458
FBgn0035848,CG7979,3L,8174023,8176469
FBgn0027872,rdgBbeta,2R,13583281,13585866
FBgn0053285,CG33285,3L,21081323,21082089
FBgn0261992,CG42810,2L,13459773,13460190
FBgn0034645,CG10320,2R,17545580,17546282
FBgn0053772,CG33772,3L,22644955,22645625
FBgn0037215,CG12582,3R,22931,30294
FBgn0262817,CG43188,2R,6973091,6975805
FBgn0032260,CG13144,2L,10489900,10491429
FBgn0011596,fzo,3R,19027366,19029756
FBgn0262353,CG43051,2L,12507928,12508504
FBgn0052302,CG32302,3L,2268827,2269903
FBgn0037761,CG8534,3R,5638469,5639661
FBgn0011206,bol,3L,9094741,9123452
FBgn0040694,CG14974,3L,3620432,3621017
FBgn0051559,CG31559,3R,1975838,1982949
FBgn0036126,CG6272,3L,11090617,11091286
FBgn0032753,CG17572,2L,19071131,19074146
FBgn0050101,CG30101,2R,13295763,13297705
FBgn0261963,mid,2L,5461641,5467609
FBgn0261994,CG42812,3R,20193082,20193886
FBgn0035197,CG9130,3L,1252012,1255986
FBgn0033301,CG12780,2R,4439364,4439758
FBgn0085203,CG34174,2L,2214305,2215167
FBgn0262592,CG43127,3L,10617828,10618699
FBgn0262598,mtsh,2L,8316889,8319920
FBgn0260428,CG42523,2L,4762937,4763537
FBgn0260435,CR42530,2LHet,176023,179707
FBgn0260429,CG42524,2R,11501607,11537815
FBgn0260430,CG42525,3L,3188025,3189747
FBgn0260431,CG42526,3L,9426786,9428499
FBgn0260432,CG42527,X,1891620,1898128
FBgn0260789,mxc,X,9130834,9137237
FBgn0051217,modSP,3R,12478168,12481489
FBgn0037666,CR16735,3R,5079267,5080405
FBgn0039116,CG10375,3R,19593434,19594706
FBgn0085787,CG41503,YHet,305269,307006
FBgn0262478,CG43068,2R,11072663,11073408
FBgn0262482,CG43072,3L,21059038,21059286
FBgn0262483,CG43073,3R,11200584,11225733
FBgn0262484,CG43074,3L,3483927,3484620
FBgn0262486,CG43076,X,15116690,15117531
FBgn0262485,CG43075,X,15114458,15115131
FBgn0262487,CG43077,X,16961337,16962556
FBgn0038510,CG14331,3R,13264690,13266450
FBgn0036442,CG13473,3L,14721860,14722443
FBgn0262563,CG43103,2R,13026956,13027430
FBgn0003715,CG16778,2R,20973303,20986688
FBgn0262567,CG43107,2R,13028000,13028384
FBgn0037870,CG18577,3R,7021826,7023007
FBgn0035792,CG7548,3L,7498640,7499317
FBgn0262564,CG43104,2R,12624316,12625355
FBgn0037463,djl,3R,2886489,2887641
FBgn0029929,CG4593,X,6907936,6909042
FBgn0031478,CG8814,2L,2874872,2877168
FBgn0050281,CG30281,2R,18002502,18003694
FBgn0259966,Sfp51E,2R,11080133,11080733
FBgn0262479,CG43069,2R,14750367,14750765
FBgn0262955,RpII140,3R,9951515,9955548
FBgn0262954,Rpb12,2R,11032473,11033003
FBgn0050361,mtt,2R,4361933,4419420
FBgn0030438,CG15721,X,12864761,12867898
FBgn0039323,CG10559,3R,21140216,21141838
FBgn0031677,CG14036,2L,5054579,5055004
FBgn0021873,Gef26,2L,6323767,6331552
FBgn0039685,Obp99b,3R,25541976,25542532
FBgn0000644,Fcp3C,X,3067409,3068427
FBgn0034441,CG10081,2R,15273429,15276823
FBgn0028734,Fmr1,3R,5927142,5935843
FBgn0035028,Start1,2R,20462079,20465199
FBgn0031627,CG15630,2L,4734592,4794040
FBgn0031987,CG12375,2L,8125668,8126876
FBgn0004867,RpS2,2L,9896265,9897542
FBgn0262480,CG43070,2R,14751497,14752038
FBgn0052246,CG32246,3L,4621265,4622962
FBgn0261998,CG42816,3L,17785195,17791024
FBgn0037304,CG1113,3R,1079070,1081125
FBgn0032639,CG18563,2L,17456670,17458025
FBgn0052595,CG32595,X,14612306,14612975
FBgn0250832,Dup99B,3R,25540790,25541099
FBgn0039830,CG1746,3R,27041867,27045352
FBgn0051865,Ada1-1,2L,11996811,11997960
FBgn0051866,Ada1-2,2L,11992906,11994049
FBgn0033141,CG12831,2R,2960550,2961621
FBgn0053281,CG33281,2L,3324234,3326637
FBgn0034087,clu,2R,12074090,12081754
FBgn0039782,CG15539,3R,26331709,26333699
FBgn0037167,CG11425,3L,22467895,22468892
FBgn0030700,CG15914,X,15747454,15749003
FBgn0000024,Ace,3R,9053964,9085240
FBgn0051044,CR31044,3R,25040284,25045389
FBgn0036125,CG6279,3L,11086471,11089287
FBgn0035888,CG7120,3L,8389100,8395395
FBgn0051206,CG31206,3R,15932658,15933723
FBgn0033602,Cpr47Ee,2R,7152631,7154361
FBgn0050389,CG30389,2R,17036238,17048050
FBgn0004778,Ccp84Af,3R,2515324,2515961
FBgn0038527,CG14324,3R,13444003,13444513
FBgn0036443,CG13471,3L,14725689,14726617
FBgn0034731,CG10384,2R,18353994,18359160
FBgn0053156,CG33156,2R,9434650,9440666
FBgn0260467,CG7071,3R,18188619,18190306
FBgn0083949,CG34113,3R,1688587,1765245
FBgn0037766,Teh1,3R,5653580,5693842
FBgn0034962,MAN1,2R,19921732,19924231
FBgn0039622,eIF4E-6,3R,24852161,24852896
FBgn0037549,CG7878,3R,3948421,3950995
